5000 12000
2783 725 1
2784 4986 14
2784 4802 65
2785 586 32
2785 4045 26
2786 2976 79
2786 424 29
2787 2234 66
2787 3989 34
2788 4294 42
2788 2191 8
2789 2692 87
2789 3746 43
2790 3001 5
2790 2877 94
2791 454 46
2791 2283 42
2792 650 79
2792 4893 78
2793 77 68
2793 3424 75
2794 2991 28
2794 1636 70
2795 1199 30
2795 778 21
2796 500 39
2796 1771 27
2797 1929 70
2797 1798 31
2798 3452 67
2798 2861 80
2799 1910 63
2799 1721 66
2800 750 65
2800 1592 3
2801 298 80
2801 4102 39
2802 1003 27
2802 3221 19
2803 4469 43
2803 1416 5
2804 2447 60
2804 821 83
2805 1217 52
2805 490 86
2806 2765 26
2806 4460 72
2807 395 99
2807 4121 16
2808 3190 57
2808 1943 30
2809 4982 28
2809 3879 34
2810 3584 49
2810 3092 80
2811 1612 30
2811 4959 87
2812 463 32
2812 4806 4
2813 169 1
2813 397 31
2814 1754 63
2814 4972 86
2815 4837 28
2815 1933 71
2816 4239 64
2816 1121 69
2817 268 50
2817 3572 95
2818 814 43
2818 2922 13
2819 4154 47
2819 3639 6
2820 1324 84
2820 2204 15
2821 4525 39
2821 1235 96
2822 2216 45
2822 3445 37
2823 3003 26
2823 4638 100
2824 1440 39
2824 2449 87
2825 4318 69
2825 3110 10
2826 4714 43
2826 2506 12
2827 3025 75
2827 2262 77
2828 369 41
2828 2552 21
2829 4219 62
2829 2972 96
2830 4509 57
2830 4271 59
2831 343 5
2831 2415 90
2832 1232 75
2832 3735 36
2833 1253 25
2833 113 24
2834 390 38
2834 4657 69
2835 2645 79
2835 1556 82
2836 3901 28
2836 827 34
2837 3108 98
2837 1063 85
2838 2697 58
2838 1650 74
2839 3065 100
2839 4156 41
2840 3597 15
2840 62 55
2841 4748 12
2841 1539 10
2842 4481 19
2842 4367 82
2843 827 26
2843 4919 52
2844 3969 81
2844 1550 22
2845 2563 63
2845 3680 47
2846 1026 23
2846 2553 26
2847 3635 19
2847 3971 60
2848 3191 56
2848 1951 9
2849 183 72
2849 3545 90
2850 2924 58
2850 2628 73
2851 17 5
2851 4512 80
2852 1816 65
2852 19 28
2853 1023 26
2853 1014 17
2854 2186 33
2854 579 35
2855 3764 52
2855 2318 47
2856 4720 49
2856 1355 12
2857 2560 63
2857 2968 63
2858 183 25
2858 4352 69
2859 4470 82
2859 3291 20
2860 3972 50
2860 2785 52
2861 1688 18
2861 3510 88
2862 1436 26
2862 4301 35
2863 3073 99
2863 3645 3
2864 367 26
2864 1225 25
2865 4140 7
2865 3350 85
2866 3875 80
2866 2361 64
2867 156 47
2867 719 24
2868 3628 50
2868 451 69
2869 3466 4
2869 2536 77
2870 495 39
2870 3391 3
2871 4763 55
2871 4769 53
2872 4445 47
2872 3765 40
2873 863 92
2873 443 95
2874 1678 12
2874 860 15
2875 3458 38
2875 931 19
2876 4180 55
2876 4529 46
2877 2555 80
2877 3142 80
2878 1489 62
2878 2209 10
2879 2406 94
2879 1024 84
2880 2886 17
2880 4489 10
2881 3064 6
2881 708 76
2882 2423 15
2882 358 17
2883 4718 27
2883 3770 16
2884 4327 18
2884 2430 21
2885 605 59
2885 3884 85
2886 4056 92
2886 2617 40
2887 3907 96
2887 4915 31
2888 145 83
2888 1551 9
2889 876 90
2889 4535 70
2890 2074 37
2890 171 3
2891 1907 4
2891 1969 76
2892 1730 16
2892 4096 80
2893 352 38
2893 2127 63
2894 4312 83
2894 2390 76
2895 3686 58
2895 4493 47
2896 3365 97
2896 2415 70
2897 177 17
2897 4706 14
2898 728 63
2898 947 83
2899 23 63
2899 128 22
2900 4355 48
2900 3686 94
2901 4810 46
2901 689 64
2902 3571 62
2902 4607 42
2903 2240 76
2903 3364 45
2904 2448 1
2904 887 67
2905 4232 5
2905 1775 93
2906 2987 56
2906 4733 10
2907 179 27
2907 1354 48
2908 3968 44
2908 4819 8
2909 843 13
2909 693 23
2910 170 37
2910 2097 91
2911 503 42
2911 541 78
2912 1343 40
2912 12 100
2913 3493 33
2913 545 93
2914 3394 55
2914 4229 28
2915 3664 50
2915 4527 23
2916 3640 48
2916 2795 97
2917 4649 6
2917 4214 2
2918 1720 100
2918 2282 41
2919 2857 55
2919 2967 18
2920 4331 26
2920 1262 80
2921 579 36
2921 4554 63
2922 3151 89
2922 3944 92
2923 4765 49
2923 2862 46
2924 2942 7
2924 4220 24
2925 915 95
2925 2818 57
2926 4175 52
2926 4543 33
2927 1326 99
2927 3625 88
2928 403 72
2928 1118 31
2929 2043 12
2929 4988 81
2930 4870 2
2930 4507 84
2931 4778 21
2931 1402 3
2932 2580 17
2932 1811 54
2933 898 13
2933 4551 41
2934 3952 46
2934 3677 32
2935 3871 66
2935 3918 100
2936 61 70
2936 4001 12
2937 4768 88
2937 4942 89
2938 1947 89
2938 4920 8
2939 4967 86
2939 2286 92
2940 4911 54
2940 1855 72
2941 1022 3
2941 48 72
2942 2790 17
2942 1417 99
2943 2308 41
2943 3475 77
2944 1287 57
2944 3006 2
2945 4756 30
2945 4361 30
2946 4028 26
2946 1939 84
2947 367 31
2947 4934 69
2948 1909 40
2948 2868 30
2949 128 16
2949 1437 81
2950 249 16
2950 4009 8
2951 4594 30
2951 2031 73
2952 483 93
2952 3493 71
2953 3690 85
2953 4373 99
2954 1197 86
2954 22 75
2955 536 57
2955 1794 2
2956 474 47
2956 2972 87
2957 2941 46
2957 3405 50
2958 334 93
2958 4210 87
2959 2522 9
2959 1012 69
2960 1478 49
2960 3980 41
2961 3879 17
2961 4122 53
2962 1713 59
2962 3007 23
2963 1555 10
2963 394 32
2964 4146 44
2964 34 37
2965 4069 33
2965 2322 85
2966 2803 14
2966 1913 92
2967 4118 91
2967 1308 35
2968 3726 80
2968 900 32
2969 2689 21
2969 4509 80
2970 1178 77
2970 139 4
2971 3167 83
2971 4979 66
2972 466 10
2972 2699 13
2973 3205 83
2973 4919 22
2974 1974 50
2974 1684 55
2975 687 44
2975 450 89
2976 4607 39
2976 3297 31
2977 1544 96
2977 729 89
2978 2731 8
2978 402 51
2979 3082 1
2979 2934 38
2980 858 40
2980 2032 32
2981 1304 32
2981 2532 86
2982 1099 23
2982 2425 9
2983 4087 97
2983 516 4
2984 4554 54
2984 446 87
2985 963 73
2985 3205 52
2986 4975 50
2986 1845 31
2987 4605 73
2987 2124 47
2988 3159 65
2988 1469 57
2989 494 24
2989 2466 29
2990 4899 24
2990 3434 31
2991 3699 23
2991 3011 33
2992 2345 63
2992 2837 67
2993 1271 10
2993 974 33
2994 3505 36
2994 4870 91
2995 4824 15
2995 4374 58
2996 1394 16
2996 882 48
2997 42 48
2997 3897 5
2998 1980 5
2998 3915 90
2999 1296 6
2999 2689 84
3000 2056 92
3000 4587 95
3001 2844 47
3001 837 94
3002 4491 33
3002 2130 14
3003 1549 38
3003 3944 11
3004 4288 33
3004 1888 43
3005 575 31
3005 31 83
3006 1360 60
3006 743 33
3007 3117 7
3007 1655 100
3008 1079 68
3008 3924 97
3009 3317 74
3009 4199 93
3010 985 2
3010 4073 61
3011 255 39
3011 1851 33
3012 601 22
3012 266 35
3013 3447 70
3013 4883 43
3014 4476 38
3014 3219 77
3015 51 96
3015 4227 21
3016 4437 21
3016 3520 35
3017 3776 10
3017 4039 15
3018 320 35
3018 1121 25
3019 2919 2
3019 4984 35
3020 2227 48
3020 2454 81
3021 4218 15
3021 4132 24
3022 1723 16
3022 4267 49
3023 1251 92
3023 3286 72
3024 2422 84
3024 3584 13
3025 426 68
3025 2858 62
3026 2328 100
3026 2100 54
3027 1750 19
3027 1910 9
3028 3200 85
3028 4716 6
3029 1934 34
3029 1772 95
3030 3738 89
3030 3846 93
3031 2937 100
3031 818 60
3032 4193 76
3032 1078 35
3033 430 98
3033 3644 32
3034 2675 88
3034 804 65
3035 1819 93
3035 4990 13
3036 4173 79
3036 3579 5
3037 1226 19
3037 3904 1
3038 76 8
3038 4609 1
3039 3888 65
3039 1652 98
3040 626 19
3040 1871 53
3041 3614 80
3041 3176 90
3042 4087 37
3042 4898 46
3043 3296 33
3043 2137 21
3044 3831 33
3044 3642 34
3045 4061 97
3045 3122 88
3046 739 59
3046 458 45
3047 336 63
3047 4527 51
3048 1968 56
3048 2580 99
3049 3689 64
3049 2180 37
3050 1230 44
3050 1500 34
3051 2122 71
3051 2309 51
3052 1024 8
3052 1485 69
3053 2740 79
3053 2662 30
3054 1560 45
3054 1887 57
3055 2617 87
3055 761 91
3056 155 75
3056 2983 38
3057 247 64
3057 1876 88
3058 183 61
3058 290 82
3059 1907 86
3059 2060 92
3060 4221 13
3060 4235 100
3061 810 24
3061 2143 30
3062 1719 29
3062 1487 87
3063 948 69
3063 59 63
3064 4943 43
3064 1604 22
3065 309 33
3065 2533 14
3066 738 49
3066 4952 95
3067 830 38
3067 1531 19
3068 2618 64
3068 3340 50
3069 4871 43
3069 4131 91
3070 1676 7
3070 4392 99
3071 1008 100
3071 4707 45
3072 2283 88
3072 2941 32
3073 4419 6
3073 1320 70
3074 434 11
3074 4761 6
3075 1188 76
3075 1088 79
3076 2541 82
3076 1303 3
3077 2508 51
3077 4331 18
3078 3670 3
3078 3304 57
3079 2798 22
3079 2153 70
3080 2241 14
3080 3099 5
3081 1823 63
3081 2582 12
3082 1372 3
3082 1231 24
3083 548 56
3083 4969 39
3084 3766 99
3084 634 32
3085 1500 8
3085 2346 20
3086 1931 92
3086 1684 24
3087 2250 88
3087 4209 45
3088 2089 20
3088 1317 34
3089 457 71
3089 3435 22
3090 2307 38
3090 842 25
3091 1343 6
3091 2388 40
3092 2681 74
3092 3398 9
3093 225 74
3093 4661 98
3094 4093 54
3094 4952 56
3095 3396 93
3095 845 99
3096 2439 93
3096 3213 99
3097 3089 34
3097 4948 40
3098 1837 2
3098 1719 41
3099 2090 28
3099 1500 97
3100 48 28
3100 2394 57
3101 2833 42
3101 4850 88
3102 3183 98
3102 2807 33
3103 2895 62
3103 754 47
3104 1255 65
3104 940 2
3105 371 58
3105 1288 94
3106 4659 45
3106 1917 19
3107 3619 46
3107 2922 93
3108 3004 55
3108 2337 13
3109 3114 90
3109 1678 56
3110 2387 84
3110 104 89
3111 1139 31
3111 1302 65
3112 564 65
3112 73 46
3113 2120 54
3113 747 62
3114 601 17
3114 54 87
3115 4694 82
3115 1843 67
3116 206 97
3116 4702 27
3117 4896 38
3117 3369 79
3118 2679 99
3118 567 2
3119 863 21
3119 198 93
3120 3265 7
3120 2342 20
3121 1764 9
3121 2416 1
3122 2321 5
3122 2567 70
3123 420 40
3123 514 22
3124 2111 62
3124 3198 25
3125 2422 8
3125 2065 70
3126 4022 45
3126 3096 17
3127 3911 56
3127 2823 26
3128 954 46
3128 3312 39
3129 140 2
3129 1494 64
3130 1331 52
3130 916 52
3131 3115 42
3131 851 74
3132 2516 62
3132 98 89
3133 2247 67
3133 479 64
3134 1891 29
3134 996 19
3135 2987 31
3135 2012 61
3136 545 2
3136 4647 53
3137 1911 90
3137 3562 41
3138 2863 85
3138 3043 48
3139 4080 89
3139 1567 31
3140 1389 97
3140 2199 62
3141 4825 13
3141 1119 59
3142 697 48
3142 2191 35
3143 1489 23
3143 4200 82
3144 570 28
3144 3547 49
3145 3136 68
3145 1469 99
3146 1851 36
3146 4217 5
3147 2205 60
3147 2874 15
3148 4211 75
3148 748 31
3149 2049 54
3149 4936 64
3150 1298 21
3150 4777 96
3151 4379 10
3151 1015 82
3152 1207 98
3152 225 25
3153 2954 63
3153 4706 13
3154 3685 22
3154 3209 98
3155 215 13
3155 2749 77
3156 247 94
3156 3935 36
3157 1232 4
3157 3686 47
3158 4948 72
3158 3189 51
3159 3322 51
3159 4879 66
3160 3753 79
3160 499 29
3161 794 39
3161 3039 86
3162 1013 61
3162 3917 68
3163 4559 78
3163 4650 45
3164 3840 87
3164 1498 46
3165 599 23
3165 3539 14
3166 3490 27
3166 4722 90
3167 4651 53
3167 4110 86
3168 1365 99
3168 3308 36
3169 4326 89
3169 3511 24
3170 3949 49
3170 2261 25
3171 1029 59
3171 1251 34
3172 3980 39
3172 2565 30
3173 2719 79
3173 3800 50
3174 3094 7
3174 4790 19
3175 655 41
3175 414 25
3176 527 26
3176 1709 6
3177 2346 46
3177 3545 86
3178 951 90
3178 2961 94
3179 1734 68
3179 2393 8
3180 1541 17
3180 4853 87
3181 2232 48
3181 2563 91
3182 3996 51
3182 4196 9
3183 4180 6
3183 1857 80
3184 1426 100
3184 63 87
3185 4122 70
3185 1712 26
3186 1943 34
3186 346 94
3187 3780 53
3187 366 56
3188 3486 2
3188 1929 40
3189 2662 55
3189 3070 13
3190 754 23
3190 165 87
3191 3319 29
3191 1851 55
3192 4209 15
3192 1309 64
3193 2200 35
3193 422 57
3194 1720 62
3194 500 46
3195 691 43
3195 19 36
3196 354 47
3196 497 61
3197 244 71
3197 3528 72
3198 2470 50
3198 207 54
3199 2021 34
3199 3216 14
3200 71 19
3200 612 14
3201 4250 89
3201 449 54
3202 1681 97
3202 4613 35
3203 1267 41
3203 2372 58
3204 825 22
3204 3629 69
3205 473 88
3205 1541 52
3206 2013 91
3206 1737 73
3207 11 10
3207 3558 98
3208 95 66
3208 1897 58
3209 4291 66
3209 4666 71
3210 3999 95
3210 3069 17
3211 3043 85
3211 4266 70
3212 541 48
3212 2020 2
3213 3919 94
3213 1354 70
3214 140 13
3214 620 63
3215 901 84
3215 2969 44
3216 1678 23
3216 1530 80
3217 2862 52
3217 760 61
3218 1020 22
3218 4466 31
3219 285 18
3219 4094 79
3220 164 5
3220 2666 87
3221 4682 9
3221 1961 28
3222 880 87
3222 2667 46
3223 209 17
3223 2994 9
3224 3564 11
3224 1481 43
3225 2238 94
3225 832 67
3226 744 96
3226 2315 90
3227 1182 88
3227 2825 43
3228 1423 96
3228 793 84
3229 2115 26
3229 2679 30
3230 3437 72
3230 4533 82
3231 4693 52
3231 2686 57
3232 853 2
3232 4868 68
3233 215 54
3233 4433 18
3234 4597 31
3234 4636 12
3235 3731 36
3235 799 66
3236 4794 31
3236 3996 43
3237 571 65
3237 4883 41
3238 2847 27
3238 2722 69
3239 488 75
3239 390 40
3240 3996 85
3240 376 74
3241 4535 53
3241 4038 71
3242 1878 88
3242 2852 95
3243 3251 60
3243 1029 24
3244 1286 27
3244 1383 30
3245 740 8
3245 1776 34
3246 1264 65
3246 4937 87
3247 3292 3
3247 3999 34
3248 2895 78
3248 3682 77
3249 3964 12
3249 3955 53
3250 883 17
3250 2695 52
3251 3015 35
3251 2402 74
3252 368 50
3252 546 35
3253 453 35
3253 3759 49
3254 584 43
3254 1844 5
3255 3898 37
3255 1675 32
3256 4606 98
3256 932 91
3257 3587 9
3257 2469 78
3258 4490 10
3258 4826 6
3259 1335 78
3259 1044 44
3260 2815 99
3260 4596 94
3261 4748 81
3261 4791 79
3262 4643 15
3262 549 25
3263 2343 7
3263 3778 14
3264 1614 56
3264 3001 73
3265 69 77
3265 4469 8
3266 3696 2
3266 2655 62
3267 2161 48
3267 3008 11
3268 796 49
3268 102 41
3269 1006 14
3269 4924 40
3270 1199 72
3270 1869 52
3271 4683 1
3271 3124 88
3272 4931 13
3272 3034 1
3273 2953 39
3273 4691 33
3274 4909 61
3274 1154 26
3275 1281 23
3275 4713 49
3276 1514 45
3276 2139 42
3277 2259 61
3277 2733 7
3278 4899 95
3278 558 8
3279 3340 75
3279 3585 63
3280 1244 38
3280 877 75
3281 4256 17
3281 1837 67
3282 4223 27
3282 2959 43
3283 3161 25
3283 4458 34
3284 2050 41
3284 3824 17
3285 4474 48
3285 1887 96
3286 1969 33
3286 1066 52
3287 834 54
3287 165 90
3288 4857 96
3288 4163 97
3289 4068 39
3289 1638 16
3290 275 21
3290 1113 44
3291 4582 52
3291 4024 74
3292 1505 16
3292 2503 30
3293 4916 99
3293 668 49
3294 2724 41
3294 3828 40
3295 3218 71
3295 765 12
3296 3397 45
3296 742 29
3297 3088 62
3297 3034 49
3298 1581 16
3298 4375 43
3299 375 84
3299 4000 41
3300 3230 74
3300 691 64
3301 4657 64
3301 1459 53
3302 4224 68
3302 2607 34
3303 4917 74
3303 261 68
3304 1839 27
3304 4978 73
3305 570 6
3305 515 59
3306 1501 19
3306 118 11
3307 2186 62
3307 989 72
3308 4508 72
3308 4917 40
3309 513 27
3309 4480 83
3310 1935 84
3310 3531 73
3311 2574 85
3311 3835 63
3312 2991 37
3312 3846 19
3313 4606 100
3313 2428 42
3314 3964 74
3314 953 84
3315 3825 58
3315 4362 88
3316 1593 37
3316 1026 4
3317 1925 50
3317 1343 2
3318 4540 18
3318 2650 73
3319 949 22
3319 3148 52
3320 4359 85
3320 1689 55
3321 610 47
3321 3760 59
3322 4130 32
3322 676 65
3323 3712 33
3323 2331 75
3324 198 26
3324 37 9
3325 108 61
3325 4768 6
3326 4722 19
3326 4867 69
3327 3576 78
3327 3393 89
3328 3118 88
3328 1914 29
3329 2964 84
3329 669 66
3330 4024 83
3330 1991 81
3331 886 83
3331 666 48
3332 2800 77
3332 2537 84
3333 3730 72
3333 1205 63
3334 3416 57
3334 111 6
3335 1136 23
3335 4088 13
3336 2613 79
3336 3799 66
3337 4396 30
3337 3491 89
3338 1226 96
3338 1526 88
3339 504 9
3339 3929 80
3340 2063 95
3340 230 1
3341 3349 57
3341 3785 94
3342 1015 10
3342 640 58
3343 408 35
3343 858 46
3344 2569 10
3344 3679 53
3345 3210 19
3345 1479 90
3346 1968 58
3346 1628 64
3347 1581 41
3347 3615 51
3348 507 22
3348 1120 88
3349 4142 77
3349 422 68
3350 821 97
3350 2960 13
3351 3172 88
3351 741 14
3352 2991 9
3352 25 50
3353 3011 61
3353 3846 34
3354 1559 86
3354 1667 48
3355 1711 7
3355 1686 57
3356 3392 9
3356 3025 62
3357 4021 82
3357 3382 54
3358 2595 60
3358 672 3
3359 2626 35
3359 4690 6
3360 3337 33
3360 4750 31
3361 3540 74
3361 1366 12
3362 1981 1
3362 348 7
3363 16 98
3363 3863 23
3364 1583 29
3364 4511 80
3365 3606 16
3365 1670 5
3366 3716 37
3366 4100 51
3367 4212 42
3367 3467 100
3368 3188 97
3368 1009 41
3369 3925 92
3369 279 17
3370 2348 15
3370 4163 35
3371 2576 44
3371 1562 48
3372 3133 25
3372 1037 81
3373 361 34
3373 1541 40
3374 1629 33
3374 4741 23
3375 2128 16
3375 4485 77
3376 2415 39
3376 4234 97
3377 1378 81
3377 4420 6
3378 1290 94
3378 3666 24
3379 4350 41
3379 3708 91
3380 2833 9
3380 4998 40
3381 4094 21
3381 2407 16
3382 367 10
3382 4946 47
3383 1482 98
3383 3886 69
3384 1303 30
3384 4599 44
3385 1692 74
3385 1029 63
3386 4126 40
3386 3298 15
3387 2099 77
3387 3676 10
3388 1832 86
3388 3995 15
3389 3230 48
3389 3969 8
3390 4239 15
3390 225 28
3391 2307 36
3391 1850 81
3392 2062 98
3392 3437 44
3393 2726 57
3393 2729 96
3394 1328 14
3394 2235 30
3395 1303 87
3395 4879 92
3396 3853 83
3396 2589 76
3397 85 82
3397 4719 50
3398 2551 85
3398 2895 59
3399 1001 87
3399 756 12
3400 1910 45
3400 685 48
3401 1257 35
3401 1576 92
3402 4981 76
3402 4467 56
3403 4586 94
3403 595 86
3404 2468 22
3404 197 9
3405 1176 8
3405 1258 47
3406 779 65
3406 3105 9
3407 2023 66
3407 1029 55
3408 4984 15
3408 717 75
3409 997 93
3409 3384 10
3410 3731 7
3410 1820 49
3411 2487 83
3411 1031 68
3412 3705 46
3412 1300 19
3413 4617 96
3413 1650 30
3414 1257 51
3414 1191 1
3415 1938 56
3415 4089 68
3416 328 1
3416 1104 1
3417 4679 32
3417 4672 76
3418 4021 63
3418 1524 9
3419 3771 38
3419 4092 60
3420 1826 44
3420 4076 41
3421 72 100
3421 2331 29
3422 1825 3
3422 4683 98
3423 3944 83
3423 3624 48
3424 1957 92
3424 508 54
3425 3390 63
3425 3013 97
3426 1997 100
3426 3681 93
3427 4840 76
3427 82 45
3428 78 93
3428 4157 61
3429 4189 19
3429 2185 15
3430 3926 74
3430 1507 35
3431 1495 9
3431 4481 83
3432 340 75
3432 1672 21
3433 135 97
3433 2220 19
3434 546 5
3434 4907 94
3435 4357 81
3435 4321 10
3436 2771 55
3436 1638 4
3437 1716 7
3437 391 76
3438 1920 7
3438 2257 56
3439 2034 7
3439 399 31
3440 1497 100
3440 312 48
3441 1683 27
3441 4983 18
3442 643 40
3442 3866 38
3443 4223 12
3443 3785 88
3444 3671 19
3444 4168 46
3445 1235 77
3445 3774 32
3446 1555 14
3446 2133 62
3447 3595 47
3447 3352 11
3448 4794 66
3448 1885 88
3449 110 47
3449 3850 2
3450 1378 46
3450 2601 41
3451 4083 33
3451 4027 47
3452 3591 19
3452 637 49
3453 2063 18
3453 3834 28
3454 251 25
3454 1510 62
3455 4295 71
3455 3484 81
3456 3671 94
3456 3424 18
3457 994 43
3457 4778 63
3458 3123 48
3458 4332 44
3459 4672 49
3459 1319 66
3460 2058 7
3460 3288 68
3461 2597 86
3461 1383 83
3462 1631 41
3462 4435 67
3463 1528 10
3463 4645 15
3464 563 82
3464 4386 48
3465 2938 73
3465 4988 38
3466 1865 33
3466 432 30
3467 2501 7
3467 3925 1
3468 2343 7
3468 4050 7
3469 4719 68
3469 2528 89
3470 3351 24
3470 2992 84
3471 3878 95
3471 2226 41
3472 3098 3
3472 2436 79
3473 1881 35
3473 317 24
3474 1524 28
3474 2300 84
3475 2038 14
3475 2764 15
3476 974 28
3476 3724 30
3477 2660 42
3477 957 67
3478 1817 97
3478 1634 77
3479 3422 39
3479 1541 62
3480 726 96
3480 3061 7
3481 2282 37
3481 1172 3
3482 1308 66
3482 1602 99
3483 4002 28
3483 898 46
3484 2945 10
3484 2769 23
3485 3296 48
3485 2743 41
3486 2354 74
3486 3758 3
3487 2093 42
3487 317 10
3488 4422 93
3488 2294 5
3489 1962 73
3489 471 52
3490 2774 89
3490 1257 92
3491 4419 17
3491 1504 76
3492 1398 58
3492 2552 96
3493 965 5
3493 2250 63
3494 2613 79
3494 4100 85
3495 4337 51
3495 3164 100
3496 4101 4
3496 2046 75
3497 2688 49
3497 3909 30
3498 1635 80
3498 3032 39
3499 1803 23
3499 3104 50
3500 4496 11
3500 4340 1
3501 2499 54
3501 3319 87
3502 1021 75
3502 3220 70
3503 499 17
3503 2420 95
3504 4778 51
3504 3962 71
3505 2939 98
3505 178 59
3506 3912 6
3506 4391 76
3507 1256 67
3507 2864 33
3508 4052 84
3508 172 7
3509 2140 63
3509 1430 53
3510 742 58
3510 1475 66
3511 2031 44
3511 1611 10
3512 3618 84
3512 3670 9
3513 2267 65
3513 3350 22
3514 4789 100
3514 99 97
3515 4598 52
3515 1468 11
3516 4563 59
3516 4441 12
3517 2819 15
3517 778 13
3518 1149 36
3518 339 63
3519 193 76
3519 2641 5
3520 2760 22
3520 1586 100
3521 2936 47
3521 3500 32
3522 137 71
3522 744 87
3523 3208 74
3523 2767 8
3524 2443 58
3524 2774 85
3525 4166 86
3525 1223 94
3526 2340 87
3526 4160 35
3527 526 32
3527 2297 28
3528 2553 16
3528 2718 37
3529 2337 81
3529 1501 36
3530 4433 47
3530 1853 7
3531 584 44
3531 469 65
3532 411 79
3532 264 14
3533 98 3
3533 424 73
3534 1633 73
3534 4035 97
3535 45 1
3535 3588 85
3536 2162 71
3536 1018 86
3537 2902 42
3537 4570 79
3538 3417 48
3538 1844 6
3539 4372 11
3539 3367 20
3540 2105 50
3540 4239 45
3541 4002 92
3541 1877 92
3542 2916 1
3542 1043 46
3543 1002 94
3543 835 40
3544 2001 76
3544 2627 12
3545 3291 21
3545 1841 23
3546 2147 86
3546 2099 45
3547 2106 95
3547 2610 28
3548 1593 31
3548 1399 17
3549 3041 36
3549 849 13
3550 3969 97
3550 3582 51
3551 2593 61
3551 3105 42
3552 278 73
3552 3554 29
3553 2468 8
3553 3148 15
3554 1981 3
3554 3984 70
3555 4451 29
3555 958 6
3556 4888 88
3556 2337 38
3557 2740 62
3557 517 37
3558 71 62
3558 3542 20
3559 1325 3
3559 4595 97
3560 4985 98
3560 2210 74
3561 3948 47
3561 4941 43
3562 1636 35
3562 764 16
3563 2576 3
3563 4504 72
3564 4689 69
3564 93 7
3565 2329 69
3565 2217 21
3566 4445 58
3566 522 13
3567 2286 40
3567 2645 73
3568 2325 77
3568 4268 31
3569 2548 16
3569 3946 13
3570 422 4
3570 4359 97
3571 4643 47
3571 3860 30
3572 4624 87
3572 1933 79
3573 3283 79
3573 3552 10
3574 4228 79
3574 2256 36
3575 706 58
3575 2974 12
3576 569 46
3576 1493 11
3577 1521 25
3577 1755 15
3578 2743 88
3578 3091 87
3579 2735 1
3579 4103 55
3580 2315 92
3580 342 85
3581 4047 13
3581 3088 89
3582 246 71
3582 2286 4
3583 367 63
3583 1464 12
3584 3708 48
3584 33 28
3585 2785 3
3585 3764 82
3586 22 76
3586 1672 87
3587 1075 55
3587 4580 5
3588 2533 9
3588 1981 72
3589 4905 75
3589 955 74
3590 3646 88
3590 1 32
3591 3158 16
3591 3119 80
3592 4227 19
3592 1556 29
3593 2393 38
3593 1791 34
3594 4930 73
3594 4702 31
3595 867 93
3595 3010 47
3596 1500 71
3596 4641 60
3597 4442 10
3597 1576 11
3598 4330 56
3598 3985 74
3599 1356 98
3599 4650 11
3600 3236 74
3600 3562 44
3601 1126 30
3601 2379 44
3602 1049 3
3602 1070 65
3603 4770 82
3603 1878 92
3604 3041 10
3604 2399 87
3605 2848 83
3605 4904 86
3606 3107 82
3606 211 72
3607 2277 49
3607 3773 99
3608 993 49
3608 1705 51
3609 2562 61
3609 4515 81
3610 2621 8
3610 1539 42
3611 3061 86
3611 3673 14
3612 3793 18
3612 4023 100
3613 4961 63
3613 4077 93
3614 4029 96
3614 3395 69
3615 1390 68
3615 1441 57
3616 341 96
3616 3212 56
3617 1403 86
3617 3444 51
3618 2432 17
3618 1086 68
3619 3246 94
3619 4730 62
3620 542 14
3620 528 1
3621 933 65
3621 272 18
3622 1340 47
3622 4697 87
3623 606 5
3623 4630 45
3624 768 100
3624 3937 77
3625 3091 31
3625 3893 47
3626 2079 34
3626 3332 87
3627 3563 90
3627 4279 65
3628 3050 23
3628 1741 7
3629 302 38
3629 4988 2
3630 4521 4
3630 4647 26
3631 3654 27
3631 1839 21
3632 339 52
3632 2556 50
3633 2044 27
3633 955 35
3634 1629 39
3634 1107 37
3635 2730 97
3635 1711 71
3636 4755 87
3636 2103 10
3637 1583 48
3637 4442 47
3638 1327 79
3638 1018 26
3639 1844 18
3639 1787 84
3640 4117 61
3640 3721 25
3641 886 90
3641 895 75
3642 4909 55
3642 1466 76
3643 3023 90
3643 3270 46
3644 4399 58
3644 1988 6
3645 2889 78
3645 2679 10
3646 5 85
3646 4331 80
3647 2638 65
3647 168 3
3648 4640 38
3648 599 73
3649 1566 48
3649 2619 57
3650 1173 3
3650 1712 65
3651 2811 15
3651 4483 50
3652 1508 51
3652 285 15
3653 2678 61
3653 1360 71
3654 2010 70
3654 3116 67
3655 4768 5
3655 626 94
3656 3459 70
3656 3471 72
3657 3943 33
3657 3767 44
3658 2675 69
3658 4511 73
3659 4975 29
3659 3974 30
3660 4765 37
3660 1975 45
3661 2956 93
3661 3451 94
3662 1727 11
3662 3825 67
3663 1467 85
3663 4706 95
3664 2581 44
3664 4102 43
3665 1739 31
3665 2737 42
3666 508 99
3666 467 56
3667 4333 43
3667 2298 26
3668 3642 55
3668 3604 97
3669 2585 31
3669 4717 34
3670 4849 24
3670 4499 69
3671 4310 10
3671 4079 41
3672 2389 20
3672 4547 89
3673 951 45
3673 1975 25
3674 4298 34
3674 3193 50
3675 4689 99
3675 4669 27
3676 2986 6
3676 274 63
3677 2504 71
3677 2150 47
3678 2676 29
3678 660 36
3679 2404 62
3679 4129 70
